Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Loyalty_Tier,Purchase_Frequency
CUST1466,41,Female,42699.0,57.0,West,Gold,12.0
CUST1467,42,Male,64153.0,57.0,North,Platinum,4.0
CUST1468,29,Male,60597.0,29.0,South,Gold,9.0
CUST1469,29,Male,,,South,Platinum,
CUST1470,32,Female,41810.0,53.0,East,Platinum,15.0
CUST1471,11,Female,29755.0,43.0,North,Gold,19.0
CUST1472,19,Male,71302.0,54.0,South,Gold,15.0
CUST1473,48,Male,58881.0,62.0,North,Platinum,14.0
CUST1474,51,Female,39399.0,49.0,North,Silver,24.0
CUST1475,32,Female,60793.0,53.0,East,Gold,13.0
CUST1476,40,Male,48946.0,70.0,North,Gold,13.0
CUST1477,38,Female,45693.0,57.0,South,Silver,15.0
CUST1478,65,Female,56528.0,53.0,East,Gold,11.0
CUST1479,46,Female,38877.0,35.0,South,Platinum,16.0
CUST1480,33,Male,44843.0,60.0,North,Silver,11.0
CUST1481,25,Male,51821.0,54.0,North,Silver,12.0
CUST1482,18,Female,42508.0,69.0,West,Platinum,11.0
CUST1483,37,Male,60036.0,50.0,East,Platinum,6.0
CUST1484,27,Female,78035.0,22.0,East,Platinum,2.0
CUST1485,20,Female,38685.0,24.0,West,Silver,7.0
CUST1486,28,Male,25023.0,61.0,South,Platinum,20.0
CUST1487,24,Male,19973.0,41.0,South,Gold,15.0
CUST1488,51,Male,47742.0,56.0,North,Gold,12.0
CUST1489,43,Female,40052.0,51.0,East,Platinum,9.0
CUST1490,34,Female,53117.0,47.0,North,Gold,21.0
CUST1491,49,Male,51988.0,48.0,West,Gold,11.0
CUST1492,35,Male,25951.0,37.0,North,Silver,10.0
CUST1493,26,Male,22776.0,49.0,South,Platinum,5.0
CUST1494,50,Female,54438.0,41.0,South,Gold,3.0
CUST1495,40,Female,52031.0,44.0,West,Platinum,17.0
CUST1496,24,Female,43612.0,45.0,South,Platinum,23.0
CUST1497,33,Male,25142.0,46.0,West,Gold,16.0
CUST1498,26,Male,57070.0,63.0,East,Gold,16.0
CUST1499,21,Female,69078.0,48.0,West,Silver,23.0
CUST1500,44,Male,54169.0,65.0,West,Silver,17.0
CUST1501,54,Male,37287.0,73.0,West,Silver,14.0
CUST1502,21,Male,50668.0,62.0,South,Gold,17.0
CUST1503,40,Male,29508.0,58.0,East,Silver,19.0
CUST1504,28,Female,65869.0,54.0,North,Platinum,17.0
CUST1505,30,Male,51227.0,62.0,East,Silver,12.0
CUST1506,29,Female,,,South,Silver,
CUST1507,26,Female,45489.0,64.0,East,Silver,11.0
CUST1508,35,Male,56949.0,59.0,East,Platinum,14.0
CUST1509,26,Female,45004.0,44.0,West,Platinum,16.0
CUST1510,37,Female,45861.0,63.0,West,Gold,24.0
CUST1511,34,Male,31633.0,51.0,South,Silver,17.0
CUST1512,32,Female,58498.0,48.0,West,Platinum,15.0
CUST1513,25,Female,40272.0,42.0,South,Platinum,12.0
CUST1514,29,Female,17653.0,52.0,North,Platinum,12.0
CUST1515,42,Female,44431.0,64.0,East,Gold,13.0
CUST1516,40,Female,64717.0,63.0,North,Gold,15.0
CUST1517,25,Female,44196.0,55.0,North,Gold,19.0
CUST1518,35,Female,76069.0,58.0,East,Silver,8.0
CUST1519,42,Female,56434.0,69.0,West,Platinum,18.0
CUST1520,18,Male,55081.0,47.0,North,Gold,12.0
CUST1521,40,Male,48074.0,33.0,East,Gold,11.0
CUST1522,28,Male,48975.0,69.0,North,Platinum,17.0
CUST1523,40,Female,46048.0,42.0,North,Platinum,13.0
CUST1524,27,Female,45465.0,39.0,East,Silver,17.0
CUST1525,16,Female,57963.0,23.0,West,Silver,16.0
CUST1526,18,Male,35962.0,58.0,South,Silver,19.0
CUST1527,35,Male,33861.0,25.0,East,Gold,21.0
CUST1528,37,Male,33152.0,38.0,South,Gold,6.0
CUST1529,25,Female,80684.0,58.0,East,Platinum,16.0
CUST1530,41,Male,,,East,Silver,
CUST1531,18,Male,54567.0,40.0,South,Platinum,17.0
CUST1532,34,Female,34137.0,47.0,South,Silver,7.0
CUST1533,22,Male,59350.0,36.0,West,Silver,15.0
CUST1534,28,Female,48251.0,41.0,East,Silver,5.0
CUST1535,35,Male,53212.0,53.0,East,Silver,15.0
CUST1536,26,Female,35350.0,42.0,East,Platinum,15.0
CUST1537,31,Female,52404.0,46.0,West,Platinum,11.0
CUST1538,45,Female,43642.0,28.0,South,Gold,13.0
CUST1539,29,Female,38515.0,66.0,East,Silver,13.0
CUST1540,43,Female,61011.0,57.0,South,Platinum,7.0
CUST1541,23,Male,26934.0,61.0,West,Silver,8.0
CUST1542,40,Female,58471.0,69.0,North,Silver,15.0
CUST1543,49,Female,60267.0,37.0,South,Gold,20.0
CUST1544,10,Female,,,West,Gold,
CUST1545,27,Female,37695.0,21.0,North,Platinum,4.0
CUST1546,40,Male,46654.0,97.0,East,Platinum,21.0
CUST1547,32,Female,54230.0,47.0,East,Gold,21.0
CUST1548,38,Male,47707.0,65.0,South,Platinum,11.0
CUST1549,28,Female,56503.0,31.0,North,Platinum,11.0
CUST1550,35,Female,76444.0,64.0,West,Gold,12.0
CUST1551,33,Male,42384.0,77.0,East,Silver,16.0
CUST1552,46,Male,24272.0,49.0,East,Silver,13.0
CUST1553,37,Male,,,North,Gold,
CUST1554,38,Female,75249.0,47.0,West,Silver,8.0
CUST1555,30,Male,55891.0,16.0,East,Silver,9.0
CUST1556,30,Female,33683.0,49.0,East,Gold,10.0
CUST1557,30,Male,48141.0,62.0,South,Platinum,10.0
CUST1558,38,Male,33222.0,49.0,West,Gold,17.0
CUST1559,30,Female,59642.0,45.0,East,Gold,16.0
CUST1560,37,Male,29730.0,57.0,North,Silver,18.0
CUST1561,55,Male,45498.0,59.0,East,Gold,20.0
CUST1562,43,Female,34934.0,25.0,West,Silver,16.0
CUST1563,31,Female,51902.0,51.0,South,Gold,6.0
CUST1564,47,Female,44504.0,86.0,East,Platinum,12.0
CUST1565,30,Male,,,North,Silver,
CUST1566,14,Male,50335.0,48.0,East,Gold,16.0
CUST1567,24,Male,35200.0,79.0,North,Silver,10.0
CUST1568,16,Male,59403.0,66.0,West,Gold,22.0
CUST1569,31,Male,49268.0,42.0,South,Gold,12.0
CUST1570,35,Female,35172.0,53.0,West,Gold,13.0
CUST1571,51,Male,83613.0,49.0,East,Silver,14.0
CUST1572,38,Female,57146.0,38.0,East,Silver,12.0
CUST1573,32,Male,47701.0,48.0,South,Platinum,6.0
CUST1574,43,Female,71228.0,45.0,North,Platinum,21.0
CUST1575,12,Male,77627.0,51.0,West,Platinum,11.0
CUST1576,37,Male,47819.0,38.0,North,Platinum,18.0
CUST1577,42,Female,55210.0,30.0,East,Gold,12.0
CUST1578,20,Male,35179.0,49.0,North,Silver,11.0
CUST1579,46,Female,47792.0,75.0,West,Gold,8.0
CUST1580,38,Male,47014.0,51.0,North,Silver,6.0
CUST1581,30,Male,52772.0,45.0,East,Silver,12.0
CUST1582,41,Female,54991.0,61.0,West,Gold,12.0
CUST1583,57,Male,58397.0,47.0,North,Gold,22.0
CUST1584,36,Female,53564.0,78.0,North,Silver,15.0
CUST1585,37,Male,31838.0,49.0,West,Platinum,20.0
CUST1586,30,Male,35922.0,60.0,East,Platinum,7.0
CUST1587,26,Male,41803.0,38.0,West,Silver,15.0
CUST1588,43,Male,45766.0,57.0,East,Gold,17.0
CUST1589,26,Male,65761.0,54.0,North,Gold,15.0
CUST1590,35,Male,32555.0,49.0,West,Silver,15.0
CUST1591,30,Male,44638.0,42.0,East,Gold,13.0
CUST1592,39,Female,64295.0,40.0,West,Silver,9.0
CUST1593,38,Male,45501.0,54.0,North,Silver,8.0
CUST1594,45,Male,56906.0,59.0,West,Silver,18.0
CUST1595,29,Male,47906.0,48.0,North,Gold,11.0
CUST1596,32,Female,53851.0,54.0,North,Platinum,12.0
CUST1597,25,Female,46572.0,49.0,North,Silver,11.0
CUST1598,30,Male,60005.0,51.0,East,Gold,10.0
CUST1599,38,Male,,,East,Platinum,
CUST1600,42,Male,44550.0,50.0,South,Silver,22.0
CUST1601,25,Female,54448.0,90.0,East,Platinum,4.0
CUST1602,43,Male,58005.0,54.0,South,Gold,18.0
CUST1603,48,Female,72394.0,59.0,West,Platinum,20.0
CUST1604,39,Male,,,North,Platinum,
CUST1605,53,Female,72192.0,46.0,East,Gold,14.0
CUST1606,27,Female,40114.0,69.0,North,Silver,16.0
CUST1607,22,Male,69929.0,45.0,South,Gold,13.0
CUST1608,17,Male,62262.0,65.0,East,Gold,19.0
CUST1609,49,Male,36298.0,44.0,East,Silver,20.0
CUST1610,41,Male,54605.0,35.0,East,Silver,17.0
CUST1611,34,Male,49231.0,55.0,East,Gold,6.0
CUST1612,37,Male,59383.0,33.0,North,Silver,18.0
CUST1613,23,Male,46650.0,58.0,East,Silver,21.0
CUST1614,59,Female,45391.0,32.0,South,Gold,18.0
CUST1615,36,Male,70536.0,45.0,East,Gold,19.0
CUST1616,36,Male,48519.0,28.0,South,Gold,11.0
CUST1617,42,Female,62396.0,92.0,South,Gold,12.0
CUST1618,39,Male,46619.0,25.0,North,Platinum,21.0
CUST1619,37,Male,74999.0,50.0,East,Platinum,18.0
CUST1620,27,Male,39824.0,67.0,South,Silver,13.0
CUST1621,39,Male,40787.0,65.0,East,Platinum,13.0
CUST1622,53,Female,,,North,Platinum,
CUST1623,48,Female,43325.0,45.0,North,Platinum,13.0
CUST1624,50,Male,74016.0,70.0,East,Silver,15.0
CUST1625,29,Male,,,South,Platinum,
CUST1626,25,Female,47680.0,53.0,West,Gold,11.0
CUST1627,33,Male,22800.0,53.0,West,Gold,6.0
CUST1628,35,Female,49710.0,45.0,North,Silver,11.0
CUST1629,45,Female,51524.0,36.0,South,Silver,17.0
CUST1630,18,Female,67508.0,68.0,West,Silver,18.0
CUST1631,50,Male,73826.0,69.0,South,Platinum,9.0
CUST1632,33,Male,39725.0,36.0,East,Silver,13.0
CUST1633,30,Male,62017.0,47.0,North,Silver,19.0
CUST1634,24,Female,61481.0,47.0,East,Silver,14.0
CUST1635,18,Male,66101.0,49.0,East,Gold,9.0
CUST1636,43,Male,57480.0,50.0,East,Silver,10.0
CUST1637,35,Female,20862.0,64.0,South,Gold,22.0
CUST1638,22,Male,47668.0,38.0,West,Gold,12.0
CUST1639,22,Male,32664.0,37.0,East,Silver,15.0
CUST1640,31,Male,46960.0,68.0,North,Silver,7.0
CUST1641,51,Female,64700.0,43.0,South,Platinum,13.0
CUST1642,32,Male,54577.0,31.0,West,Silver,29.0
CUST1643,19,Female,67221.0,42.0,East,Silver,23.0
CUST1644,32,Female,55126.0,45.0,North,Silver,16.0
CUST1645,32,Female,30525.0,73.0,East,Silver,23.0
CUST1646,8,Male,12187.0,63.0,West,Silver,18.0
CUST1647,34,Male,52232.0,67.0,West,Silver,26.0
CUST1648,32,Male,46791.0,62.0,East,Platinum,18.0
CUST1649,41,Female,35345.0,64.0,East,Platinum,21.0
CUST1650,53,Female,24490.0,39.0,South,Silver,4.0
CUST1651,46,Male,38978.0,47.0,West,Platinum,16.0
CUST1652,32,Female,47082.0,35.0,West,Gold,11.0
CUST1653,23,Male,59988.0,46.0,East,Platinum,17.0
CUST1654,60,Male,52829.0,60.0,North,Gold,17.0
CUST1655,35,Male,74121.0,52.0,East,Silver,21.0
CUST1656,35,Male,34465.0,69.0,East,Gold,20.0
CUST1657,34,Male,63215.0,32.0,West,Silver,7.0
CUST1658,36,Male,50709.0,57.0,South,Platinum,5.0
CUST1659,33,Male,60420.0,31.0,East,Gold,13.0
CUST1660,29,Female,43452.0,51.0,North,Gold,18.0
CUST1661,29,Male,66075.0,61.0,North,Gold,18.0
CUST1662,34,Female,54428.0,46.0,East,Silver,15.0
CUST1663,29,Female,39808.0,58.0,North,Silver,18.0
CUST1664,27,Male,49819.0,35.0,North,Platinum,19.0
CUST1665,36,Female,46406.0,25.0,East,Platinum,15.0
CUST1666,32,Female,57337.0,58.0,North,Silver,18.0
CUST1667,50,Female,32303.0,76.0,North,Platinum,18.0
CUST1668,8,Male,49559.0,35.0,East,Gold,14.0
CUST1669,45,Male,55929.0,68.0,West,Gold,22.0
CUST1670,47,Male,50495.0,50.0,South,Gold,9.0
CUST1671,14,Male,70204.0,29.0,South,Platinum,23.0
CUST1672,31,Male,61610.0,33.0,West,Gold,20.0
CUST1673,31,Female,49887.0,50.0,East,Gold,25.0
CUST1674,20,Female,53250.0,43.0,West,Silver,7.0
CUST1675,27,Male,54434.0,30.0,South,Silver,13.0
CUST1676,23,Female,,,South,Platinum,
CUST1677,52,Female,22615.0,37.0,South,Silver,16.0
CUST1678,44,Female,45477.0,52.0,South,Platinum,12.0
CUST1679,47,Female,27733.0,49.0,East,Platinum,16.0
CUST1680,42,Male,69174.0,42.0,South,Silver,21.0
CUST1681,23,Male,49087.0,53.0,South,Silver,15.0
CUST1682,29,Male,47099.0,65.0,East,Platinum,8.0
CUST1683,39,Female,63451.0,55.0,West,Platinum,25.0
CUST1684,22,Female,56334.0,48.0,East,Platinum,10.0
CUST1685,42,Male,33070.0,63.0,South,Gold,8.0
CUST1686,32,Male,48936.0,35.0,North,Gold,11.0
CUST1687,31,Female,44972.0,46.0,East,Silver,11.0
CUST1688,42,Male,23832.0,46.0,East,Gold,16.0
CUST1689,39,Male,39645.0,31.0,West,Gold,28.0
CUST1690,31,Female,47246.0,43.0,South,Platinum,10.0
CUST1691,46,Female,48275.0,18.0,North,Gold,20.0
CUST1692,24,Male,27766.0,78.0,East,Silver,24.0
CUST1693,41,Female,67274.0,35.0,East,Gold,12.0
CUST1694,40,Male,48468.0,73.0,East,Gold,14.0
CUST1695,31,Female,50563.0,50.0,North,Gold,16.0
CUST1696,38,Female,56009.0,58.0,East,Silver,12.0
CUST1697,22,Male,38178.0,42.0,East,Silver,5.0
CUST1698,44,Female,56845.0,53.0,North,Platinum,21.0
CUST1699,33,Male,44493.0,59.0,East,Gold,15.0
CUST1700,29,Female,36551.0,59.0,North,Platinum,12.0
CUST1701,45,Male,58601.0,61.0,West,Platinum,14.0
CUST1702,27,Female,72375.0,44.0,North,Silver,13.0
CUST1703,20,Female,60872.0,42.0,West,Platinum,17.0
CUST1704,19,Male,63844.0,26.0,North,Gold,10.0
CUST1705,41,Female,42190.0,57.0,South,Platinum,13.0
CUST1706,22,Male,26035.0,66.0,East,Silver,15.0
CUST1707,52,Female,72352.0,74.0,West,Silver,5.0
CUST1708,14,Female,80817.0,54.0,East,Silver,13.0
CUST1709,51,Male,73142.0,38.0,East,Gold,11.0
CUST1710,37,Female,,,North,Platinum,
CUST1711,34,Female,32680.0,65.0,South,Gold,16.0
CUST1712,29,Male,,,North,Silver,
CUST1713,38,Female,24744.0,44.0,East,Gold,4.0
CUST1714,34,Male,48389.0,46.0,North,Silver,11.0
CUST1715,46,Male,74085.0,48.0,West,Gold,15.0
CUST1716,36,Male,47875.0,50.0,South,Gold,21.0
CUST1717,36,Female,54534.0,52.0,East,Platinum,9.0
CUST1718,31,Female,70633.0,13.0,North,Platinum,10.0
CUST1719,34,Male,43938.0,50.0,West,Silver,21.0
CUST1720,38,Female,80532.0,16.0,South,Platinum,26.0
CUST1721,17,Male,79881.0,60.0,North,Platinum,23.0
CUST1722,21,Female,48033.0,41.0,North,Gold,23.0
CUST1723,42,Male,41336.0,17.0,East,Silver,17.0
CUST1724,36,Male,60458.0,37.0,West,Gold,15.0
CUST1725,33,Female,44787.0,41.0,South,Gold,24.0
CUST1726,35,Male,32651.0,67.0,North,Platinum,13.0
CUST1727,38,Male,69218.0,52.0,South,Platinum,9.0
CUST1728,29,Female,68246.0,55.0,West,Silver,16.0
CUST1729,27,Male,52332.0,67.0,East,Platinum,13.0
CUST1730,36,Male,,,East,Gold,
CUST1731,25,Female,31557.0,61.0,East,Platinum,19.0
CUST1732,39,Male,51608.0,60.0,South,Silver,13.0
CUST1733,17,Male,42501.0,30.0,South,Silver,15.0
CUST1734,45,Male,44883.0,72.0,North,Gold,17.0
CUST1735,39,Male,65329.0,28.0,West,Gold,6.0
CUST1736,37,Male,60997.0,63.0,West,Platinum,21.0
CUST1737,44,Male,70672.0,27.0,West,Silver,26.0
CUST1738,51,Male,35140.0,59.0,South,Gold,21.0
CUST1739,45,Male,44852.0,77.0,East,Platinum,0.0
CUST1740,16,Female,61384.0,46.0,West,Platinum,16.0
CUST1741,22,Male,56721.0,46.0,North,Platinum,5.0
CUST1742,28,Male,72985.0,59.0,South,Gold,20.0
CUST1743,35,Female,56308.0,45.0,East,Gold,20.0
CUST1744,40,Male,77721.0,77.0,West,Platinum,16.0
CUST1745,27,Male,58100.0,52.0,East,Platinum,1.0
CUST1746,90,Male,-1000.0,-10.0,North,Gold,
CUST1747,27,Male,45147.0,41.0,West,Silver,9.0
CUST1748,28,Male,50214.0,36.0,West,Platinum,15.0
CUST1749,20,Male,63664.0,40.0,East,Silver,14.0
CUST1750,25,Female,74194.0,44.0,South,Silver,20.0
CUST1751,21,Female,60938.0,42.0,East,Gold,14.0
CUST1752,25,Female,48752.0,40.0,North,Gold,23.0
CUST1753,45,Female,70660.0,81.0,East,Silver,16.0
CUST1754,25,Female,17120.0,34.0,East,Gold,12.0
CUST1755,61,Male,28666.0,52.0,West,Silver,14.0
CUST1756,39,Male,60224.0,58.0,South,Silver,21.0
CUST1757,36,Male,50211.0,59.0,South,Gold,22.0
CUST1758,26,Male,59082.0,49.0,South,Gold,1.0
CUST1759,42,Male,50966.0,46.0,South,Platinum,9.0
CUST1760,29,Female,58564.0,56.0,East,Gold,11.0
CUST1761,36,Female,37783.0,53.0,West,Platinum,22.0
CUST1762,60,Male,58557.0,46.0,West,Gold,21.0
CUST1763,34,Male,64916.0,26.0,South,Gold,20.0
CUST1764,46,Male,68308.0,42.0,East,Gold,20.0
CUST1765,27,Female,80203.0,32.0,South,Gold,23.0
CUST1766,34,Female,53661.0,39.0,South,Silver,17.0
CUST1767,52,Male,54108.0,50.0,West,Gold,20.0
CUST1768,28,Female,27152.0,55.0,West,Silver,17.0
CUST1769,53,Male,42028.0,76.0,South,Gold,20.0
CUST1770,42,Female,47103.0,41.0,East,Gold,12.0
CUST1771,29,Female,65754.0,61.0,South,Silver,10.0
CUST1772,41,Male,40834.0,54.0,West,Gold,11.0
CUST1773,44,Female,61945.0,69.0,West,Platinum,13.0
CUST1774,41,Female,49975.0,58.0,East,Platinum,19.0
CUST1775,19,Male,47342.0,34.0,South,Gold,23.0
CUST1776,27,Female,53733.0,24.0,South,Platinum,11.0
CUST1777,32,Male,44132.0,54.0,North,Platinum,27.0
CUST1778,34,Female,43564.0,42.0,South,Platinum,13.0
CUST1779,41,Male,24428.0,35.0,East,Platinum,15.0
CUST1780,36,Male,46280.0,30.0,West,Silver,16.0
CUST1781,21,Female,42800.0,52.0,North,Silver,11.0
CUST1782,38,Female,42260.0,72.0,East,Silver,12.0
CUST1783,41,Male,,,East,Platinum,
CUST1784,40,Female,59879.0,58.0,North,Platinum,9.0
CUST1785,45,Female,53482.0,48.0,South,Silver,10.0
CUST1786,43,Female,64931.0,30.0,North,Platinum,14.0
CUST1787,39,Male,,,East,Silver,
CUST1788,34,Male,45574.0,33.0,South,Silver,11.0
CUST1789,18,Male,43057.0,50.0,West,Silver,20.0
CUST1790,39,Female,54692.0,44.0,North,Platinum,6.0
CUST1791,37,Female,58606.0,63.0,East,Silver,17.0
CUST1792,37,Male,70967.0,34.0,South,Gold,15.0
CUST1793,22,Male,67867.0,55.0,East,Silver,16.0
CUST1794,10,Female,500000.0,110.0,South,Silver,
CUST1795,45,Female,48469.0,42.0,South,Gold,12.0
CUST1796,34,Female,60065.0,-4.0,North,Platinum,16.0
CUST1797,41,Female,66019.0,81.0,West,Silver,12.0
CUST1798,35,Male,64084.0,58.0,South,Gold,7.0
CUST1799,35,Female,49041.0,38.0,East,Platinum,13.0
CUST1800,44,Female,31189.0,33.0,South,Gold,14.0
CUST1801,29,Male,35015.0,42.0,West,Silver,18.0
CUST1802,35,Male,54089.0,60.0,East,Gold,20.0
CUST1803,30,Female,55133.0,21.0,South,Platinum,15.0
CUST1804,30,Male,33519.0,47.0,South,Silver,17.0
CUST1805,31,Female,50668.0,76.0,North,Gold,20.0
CUST1806,37,Female,59468.0,32.0,West,Platinum,14.0
CUST1807,30,Male,32731.0,51.0,South,Platinum,17.0
CUST1808,47,Male,66574.0,83.0,West,Silver,7.0
CUST1809,26,Female,44337.0,59.0,South,Silver,12.0
CUST1810,33,Male,,,East,Silver,
CUST1811,90,Female,500000.0,110.0,West,Silver,
CUST1812,49,Female,,,East,Gold,
CUST1813,36,Female,43127.0,69.0,West,Platinum,10.0
CUST1814,45,Male,48572.0,44.0,East,Silver,7.0
CUST1815,20,Female,44172.0,20.0,South,Silver,10.0
CUST1816,37,Female,46759.0,44.0,East,Silver,15.0
CUST1817,43,Female,55009.0,35.0,East,Gold,17.0
CUST1818,35,Male,47432.0,45.0,South,Platinum,22.0
CUST1819,45,Female,49008.0,46.0,West,Platinum,8.0
CUST1820,29,Female,24361.0,67.0,East,Silver,12.0
CUST1821,49,Female,55875.0,60.0,North,Platinum,23.0
CUST1822,57,Male,48661.0,53.0,North,Gold,7.0
CUST1823,31,Female,74154.0,49.0,East,Platinum,16.0
CUST1824,30,Female,35906.0,34.0,East,Silver,5.0
CUST1825,49,Male,22875.0,17.0,East,Platinum,13.0
CUST1826,50,Male,59271.0,51.0,West,Gold,24.0
CUST1827,29,Female,55197.0,61.0,South,Gold,17.0
CUST1828,30,Female,34873.0,48.0,North,Platinum,21.0
CUST1829,32,Female,27053.0,41.0,North,Platinum,17.0
CUST1830,21,Male,73060.0,56.0,West,Silver,17.0
CUST1831,25,Male,71211.0,48.0,East,Silver,6.0
CUST1832,24,Female,12688.0,75.0,East,Silver,25.0
CUST1833,27,Male,43126.0,68.0,South,Platinum,23.0
CUST1834,34,Female,74962.0,64.0,South,Gold,11.0
CUST1835,37,Female,42859.0,61.0,North,Gold,22.0
CUST1836,50,Male,42640.0,30.0,South,Platinum,20.0
CUST1837,25,Female,45758.0,59.0,North,Gold,18.0
CUST1838,44,Male,33186.0,55.0,West,Gold,16.0
CUST1839,32,Male,24428.0,59.0,East,Platinum,14.0
CUST1840,34,Female,65788.0,57.0,East,Gold,23.0
CUST1841,41,Male,22355.0,56.0,North,Platinum,15.0
CUST1842,23,Female,53709.0,90.0,East,Silver,17.0
CUST1843,38,Male,63298.0,48.0,West,Gold,23.0
CUST1844,36,Female,28231.0,64.0,South,Platinum,20.0
CUST1845,39,Female,36135.0,42.0,West,Gold,8.0
CUST1846,37,Female,68197.0,61.0,East,Gold,12.0
CUST1847,59,Male,57993.0,64.0,West,Silver,10.0
CUST1848,28,Female,40740.0,55.0,East,Platinum,17.0
CUST1849,29,Male,68033.0,75.0,North,Silver,12.0
CUST1850,28,Male,68098.0,36.0,South,Gold,13.0
CUST1851,29,Male,54035.0,42.0,South,Gold,13.0
CUST1852,28,Male,36497.0,53.0,East,Gold,16.0
CUST1853,46,Male,43798.0,63.0,East,Platinum,13.0
CUST1854,49,Female,54295.0,52.0,South,Silver,19.0
CUST1855,29,Male,47171.0,69.0,West,Platinum,9.0
CUST1856,26,Female,64084.0,40.0,West,Gold,7.0
CUST1857,39,Female,27053.0,32.0,West,Silver,11.0
CUST1858,29,Male,27586.0,54.0,South,Gold,9.0
CUST1859,41,Female,52713.0,48.0,North,Silver,15.0
CUST1860,37,Female,42626.0,58.0,East,Platinum,13.0
CUST1861,19,Male,40594.0,49.0,East,Platinum,8.0
CUST1862,50,Female,23479.0,44.0,South,Platinum,8.0
CUST1863,52,Male,50293.0,48.0,North,Platinum,15.0
CUST1864,28,Male,49208.0,50.0,South,Platinum,19.0
CUST1865,31,Male,,,West,Silver,
CUST1866,37,Female,51033.0,46.0,West,Silver,14.0
CUST1867,38,Female,48010.0,43.0,East,Gold,11.0
CUST1868,41,Female,67655.0,62.0,East,Silver,14.0
CUST1869,55,Female,30312.0,52.0,East,Gold,23.0
CUST1870,33,Male,58045.0,83.0,East,Platinum,27.0
CUST1871,27,Male,24932.0,52.0,West,Silver,12.0
CUST1872,21,Female,37424.0,41.0,West,Silver,12.0
CUST1873,27,Male,31810.0,90.0,North,Platinum,17.0
CUST1874,34,Female,61729.0,56.0,East,Platinum,15.0
CUST1875,52,Male,49018.0,64.0,South,Platinum,18.0
CUST1876,29,Male,49797.0,58.0,North,Gold,14.0
CUST1877,37,Male,,,North,Gold,
CUST1878,34,Male,45504.0,58.0,West,Silver,17.0
CUST1879,10,Male,-1000.0,110.0,East,Platinum,
CUST1880,60,Female,55751.0,55.0,North,Silver,12.0
CUST1881,29,Female,35133.0,30.0,East,Platinum,15.0
CUST1882,30,Male,69946.0,47.0,West,Platinum,15.0
CUST1883,45,Female,24866.0,39.0,North,Platinum,1.0
CUST1884,41,Male,37902.0,55.0,North,Platinum,14.0
CUST1885,53,Male,75158.0,55.0,South,Platinum,19.0
CUST1886,40,Male,43472.0,57.0,West,Gold,12.0
CUST1887,31,Male,30276.0,54.0,South,Silver,11.0
CUST1888,40,Female,53286.0,40.0,West,Platinum,11.0
CUST1889,46,Male,42869.0,46.0,South,Gold,16.0
CUST1890,43,Female,37461.0,63.0,West,Gold,10.0
CUST1891,40,Male,33561.0,66.0,West,Platinum,16.0
CUST1892,45,Male,91525.0,32.0,North,Platinum,15.0
CUST1893,46,Female,,,South,Gold,
CUST1894,48,Male,21116.0,39.0,South,Platinum,19.0
CUST1895,41,Male,72405.0,65.0,South,Gold,21.0
CUST1896,33,Female,59166.0,68.0,North,Platinum,16.0
CUST1897,36,Female,38503.0,36.0,East,Gold,15.0
CUST1898,47,Female,36003.0,54.0,West,Platinum,12.0
CUST1899,26,Male,60102.0,77.0,South,Gold,12.0
CUST1900,38,Male,46296.0,56.0,West,Silver,12.0
CUST1901,31,Female,21110.0,71.0,North,Platinum,18.0
CUST1902,35,Female,76808.0,64.0,West,Platinum,17.0
CUST1903,47,Male,43490.0,36.0,North,Gold,5.0
CUST1904,36,Male,72433.0,47.0,East,Platinum,7.0
CUST1905,35,Female,69176.0,50.0,South,Silver,10.0
CUST1906,21,Female,34984.0,51.0,North,Silver,12.0
CUST1907,42,Female,,,West,Gold,
CUST1908,41,Female,40228.0,56.0,North,Gold,12.0
CUST1909,56,Male,21999.0,5.0,North,Platinum,17.0
CUST1910,31,Male,43631.0,30.0,East,Gold,22.0
CUST1911,37,Male,55964.0,17.0,South,Silver,12.0
CUST1912,37,Male,43058.0,52.0,North,Silver,10.0
CUST1913,50,Female,45394.0,53.0,North,Platinum,9.0
CUST1914,34,Male,67153.0,54.0,West,Silver,9.0
CUST1915,37,Female,51597.0,35.0,North,Gold,17.0
CUST1916,41,Male,37350.0,60.0,North,Platinum,18.0
CUST1917,36,Male,60530.0,60.0,South,Platinum,18.0
CUST1918,30,Male,52965.0,31.0,South,Platinum,9.0
CUST1919,36,Female,12175.0,28.0,West,Gold,13.0
CUST1920,45,Male,56425.0,49.0,North,Platinum,13.0
CUST1921,24,Female,55877.0,76.0,North,Platinum,23.0
CUST1922,36,Female,50301.0,75.0,North,Silver,16.0
CUST1923,27,Male,63375.0,58.0,East,Silver,15.0
CUST1924,46,Female,39914.0,39.0,East,Platinum,16.0
CUST1925,19,Male,55047.0,63.0,West,Gold,12.0
CUST1926,90,Female,500000.0,-10.0,East,Gold,
CUST1927,38,Male,56106.0,38.0,West,Gold,12.0
CUST1928,50,Female,79295.0,17.0,North,Gold,22.0
CUST1929,34,Female,35077.0,51.0,East,Silver,10.0
CUST1930,29,Male,38602.0,40.0,South,Gold,15.0
CUST1931,53,Male,39349.0,51.0,East,Gold,18.0
CUST1932,20,Male,51949.0,15.0,North,Platinum,14.0
