"","Customer_ID","Age","Gender","Annual_Income","Spending_Score","Region","Loyalty_Tier","Purchase_Frequency","Income_Bracket","Spending_Category","Age_Group"
"323","CUST1337",31,"Male",59572,61,"North","Silver",19,"Medium","High","Young Adult"
"324","CUST1338",39,"Male",76164,27,"West","Gold",10,"High","Low","Young Adult"
"325","CUST1339",29,"Female",59953,74,"South","Silver",20,"Medium","High","Young Adult"
"326","CUST1340",26,"Male",53071,57,"West","Silver",16,"Medium","High","Young Adult"
"327","CUST1341",37,"Male",56137,70,"East","Gold",12,"Medium","High","Young Adult"
"328","CUST1342",37,"Male",71222,63,"South","Gold",25,"High","High","Young Adult"
"329","CUST1343",29,"Female",36887,49,"East","Platinum",19,"Medium","Low","Young Adult"
"330","CUST1344",30,"Female",48322,30,"West","Silver",17,"Medium","Low","Young Adult"
"331","CUST1345",37,"Female",43209,41,"West","Gold",15,"Medium","Low","Young Adult"
"332","CUST1346",20,"Female",50006,50,"South","Silver",14,"Medium","Low","Young Adult"
"333","CUST1347",20,"Female",45074,70,"East","Silver",15,"Medium","High","Young Adult"
"334","CUST1348",27,"Male",66615,40,"South","Platinum",23,"Medium","Low","Young Adult"
"335","CUST1350",38,"Female",59664,46,"East","Platinum",17,"Medium","Low","Young Adult"
"336","CUST1351",49,"Male",52197,45,"South","Platinum",21,"Medium","Low","Adult"
"337","CUST1352",43,"Female",57849,46,"North","Platinum",22,"Medium","Low","Adult"
"338","CUST1353",33,"Male",37991,57,"South","Gold",10,"Medium","High","Young Adult"
"339","CUST1354",34,"Female",45357,63,"West","Platinum",12,"Medium","High","Young Adult"
"340","CUST1355",24,"Male",52880,64,"East","Gold",15,"Medium","High","Young Adult"
"341","CUST1356",34,"Male",54162,56,"West","Platinum",17,"Medium","High","Young Adult"
"342","CUST1357",32,"Female",54802,22,"North","Gold",21,"Medium","Low","Young Adult"
"343","CUST1358",38,"Female",47924,44,"North","Silver",13,"Medium","Low","Young Adult"
"344","CUST1359",26,"Male",44338,84,"South","Platinum",19,"Medium","High","Young Adult"
"345","CUST1361",50,"Male",63601,55,"South","Platinum",13,"Medium","High","Adult"
"346","CUST1362",33,"Male",56197,55,"South","Gold",19,"Medium","High","Young Adult"
"347","CUST1363",39,"Male",46501,56,"West","Gold",19,"Medium","High","Young Adult"
"348","CUST1364",41,"Male",43231,14,"North","Platinum",10,"Medium","Low","Adult"
"349","CUST1365",30,"Male",48037,46,"North","Gold",20,"Medium","Low","Young Adult"
"350","CUST1366",37,"Female",54392,49,"North","Silver",7,"Medium","Low","Young Adult"
"351","CUST1367",35,"Male",21793,69,"East","Platinum",20,"Low","High","Young Adult"
"352","CUST1368",35,"Female",26459,50,"East","Silver",13,"Low","Low","Young Adult"
"353","CUST1369",27,"Female",40446,25,"South","Gold",12,"Medium","Low","Young Adult"
"354","CUST1370",35,"Male",53107,56,"East","Gold",13,"Medium","High","Young Adult"
"355","CUST1371",39,"Male",46410,37,"East","Platinum",16,"Medium","Low","Young Adult"
"356","CUST1372",49,"Female",72171,31,"West","Silver",25,"High","Low","Adult"
"357","CUST1373",44,"Male",27764,37,"South","Silver",21,"Low","Low","Adult"
"358","CUST1374",56,"Male",38729,58,"South","Platinum",9,"Medium","High","Adult"
"359","CUST1375",27,"Female",72801,68,"West","Silver",9,"High","High","Young Adult"
"360","CUST1376",43,"Female",51966,57,"North","Platinum",5,"Medium","High","Adult"
"361","CUST1377",36,"Female",63272,59,"West","Platinum",16,"Medium","High","Young Adult"
"362","CUST1378",56,"Male",80768,57,"North","Gold",14,"High","High","Adult"
"363","CUST1379",26,"Male",39592,51,"South","Gold",18,"Medium","High","Young Adult"
"364","CUST1380",26,"Female",48510,60,"South","Silver",12,"Medium","High","Young Adult"
"365","CUST1381",29,"Male",45913,13,"East","Platinum",13,"Medium","Low","Young Adult"
"366","CUST1382",13,"Female",20681,51,"East","Platinum",7,"Low","High","Teen"
"367","CUST1383",29,"Male",45344,34,"West","Platinum",20,"Medium","Low","Young Adult"
"368","CUST1384",27,"Female",63215,67,"East","Platinum",11,"Medium","High","Young Adult"
"369","CUST1385",36,"Male",58108,47,"South","Gold",10,"Medium","Low","Young Adult"
"370","CUST1386",38,"Female",59286,50,"South","Silver",19,"Medium","Low","Young Adult"
"371","CUST1387",53,"Male",44367,27,"North","Gold",7,"Medium","Low","Adult"
"372","CUST1388",44,"Male",40158,65,"East","Platinum",17,"Medium","High","Adult"
"373","CUST1389",29,"Female",69038,59,"North","Silver",11,"Medium","High","Young Adult"
"374","CUST1390",26,"Male",42540,58,"South","Silver",14,"Medium","High","Young Adult"
"375","CUST1391",39,"Male",54411,37,"East","Platinum",5,"Medium","Low","Young Adult"
"376","CUST1392",21,"Female",52450,38,"North","Platinum",17,"Medium","Low","Young Adult"
"377","CUST1394",46,"Male",64571,39,"North","Gold",8,"Medium","Low","Adult"
"378","CUST1395",30,"Male",30571,56,"East","Platinum",20,"Medium","High","Young Adult"
"379","CUST1396",17,"Female",32186,17,"North","Platinum",14,"Medium","Low","Teen"
"380","CUST1397",48,"Female",58683,42,"North","Gold",17,"Medium","Low","Adult"
"381","CUST1398",33,"Female",49034,76,"South","Silver",9,"Medium","High","Young Adult"
"382","CUST1399",47,"Female",43172,56,"East","Silver",9,"Medium","High","Adult"
"383","CUST1400",19,"Female",65234,52,"West","Silver",15,"Medium","High","Teen"
"384","CUST1401",29,"Male",50006,50,"West","Gold",14,"Medium","Low","Young Adult"
"385","CUST1402",35,"Male",50786,14,"North","Platinum",15,"Medium","Low","Young Adult"
"386","CUST1403",35,"Female",61697,37,"South","Silver",7,"Medium","Low","Young Adult"
"387","CUST1404",30,"Male",44373,43,"East","Platinum",18,"Medium","Low","Young Adult"
"388","CUST1405",41,"Male",73527,62,"South","Gold",16,"High","High","Adult"
"389","CUST1406",24,"Male",38179,63,"East","Gold",20,"Medium","High","Young Adult"
"390","CUST1407",33,"Male",59853,37,"South","Platinum",16,"Medium","Low","Young Adult"
"391","CUST1408",36,"Female",50006,50,"West","Platinum",14,"Medium","Low","Young Adult"
"392","CUST1409",40,"Female",29340,43,"West","Platinum",25,"Low","Low","Adult"
"393","CUST1410",42,"Male",50006,50,"West","Platinum",14,"Medium","Low","Adult"
"394","CUST1411",23,"Male",67133,34,"South","Silver",14,"Medium","Low","Young Adult"
"395","CUST1412",19,"Female",67358,48,"South","Platinum",10,"Medium","Low","Teen"
"396","CUST1413",47,"Male",47427,42,"North","Silver",8,"Medium","Low","Adult"
"397","CUST1414",38,"Male",38979,65,"West","Gold",13,"Medium","High","Young Adult"
"398","CUST1415",27,"Male",64339,42,"North","Silver",11,"Medium","Low","Young Adult"
"399","CUST1416",50,"Female",67753,49,"South","Platinum",11,"Medium","Low","Adult"
"400","CUST1417",36,"Female",32530,57,"East","Silver",16,"Medium","High","Young Adult"
"401","CUST1418",46,"Male",31941,58,"West","Gold",7,"Medium","High","Adult"
"402","CUST1419",35,"Male",53378,63,"West","Platinum",9,"Medium","High","Young Adult"
"403","CUST1420",55,"Male",59440,53,"West","Gold",5,"Medium","High","Adult"
"404","CUST1421",52,"Male",45513,43,"West","Gold",8,"Medium","Low","Adult"
"405","CUST1422",32,"Male",60189,44,"West","Platinum",11,"Medium","Low","Young Adult"
"406","CUST1423",44,"Male",39347,50,"South","Silver",19,"Medium","Low","Adult"
"407","CUST1424",41,"Female",18279,53,"West","Gold",24,"Low","High","Adult"
"408","CUST1425",48,"Female",43641,47,"West","Platinum",6,"Medium","Low","Adult"
"409","CUST1426",25,"Male",50948,50,"North","Gold",19,"Medium","Low","Young Adult"
"410","CUST1427",41,"Female",45862,27,"East","Silver",10,"Medium","Low","Adult"
"411","CUST1428",45,"Male",32620,60,"West","Gold",15,"Medium","High","Adult"
"412","CUST1429",17,"Male",22765,52,"North","Gold",17,"Low","High","Teen"
"413","CUST1430",23,"Female",42288,65,"South","Gold",22,"Medium","High","Young Adult"
"414","CUST1431",14,"Female",63464,50,"North","Gold",26,"Medium","Low","Teen"
"415","CUST1432",32,"Male",68842,23,"West","Silver",20,"Medium","Low","Young Adult"
"416","CUST1433",42,"Male",67815,44,"North","Platinum",12,"Medium","Low","Adult"
"417","CUST1434",50,"Female",37761,47,"North","Gold",7,"Medium","Low","Adult"
"418","CUST1435",35,"Female",32694,61,"South","Silver",16,"Medium","High","Young Adult"
"419","CUST1436",51,"Male",57449,18,"North","Gold",18,"Medium","Low","Adult"
"420","CUST1437",21,"Male",59526,50,"South","Gold",9,"Medium","Low","Young Adult"
"421","CUST1438",17,"Male",56002,57,"South","Gold",18,"Medium","High","Teen"
"422","CUST1439",34,"Female",50006,50,"North","Silver",14,"Medium","Low","Young Adult"
"423","CUST1440",38,"Male",36996,51,"West","Gold",9,"Medium","High","Young Adult"
"424","CUST1441",34,"Female",49554,40,"East","Gold",15,"Medium","Low","Young Adult"
"425","CUST1442",14,"Male",57308,39,"North","Platinum",10,"Medium","Low","Teen"
"426","CUST1443",34,"Female",61509,43,"North","Silver",9,"Medium","Low","Young Adult"
"427","CUST1444",21,"Female",52163,39,"North","Platinum",16,"Medium","Low","Young Adult"
"428","CUST1445",41,"Female",54961,60,"East","Platinum",17,"Medium","High","Adult"
"429","CUST1446",38,"Female",51272,38,"East","Platinum",13,"Medium","Low","Young Adult"
"430","CUST1447",25,"Male",60284,36,"South","Platinum",16,"Medium","Low","Young Adult"
"431","CUST1448",29,"Female",54692,76,"East","Gold",20,"Medium","High","Young Adult"
"432","CUST1449",24,"Female",50986,64,"East","Platinum",19,"Medium","High","Young Adult"
"433","CUST1450",34,"Female",45974,22,"North","Silver",10,"Medium","Low","Young Adult"
"434","CUST1451",44,"Male",51219,38,"South","Gold",15,"Medium","Low","Adult"
"435","CUST1452",25,"Male",57268,53,"West","Platinum",11,"Medium","High","Young Adult"
"436","CUST1453",40,"Male",54012,54,"South","Platinum",7,"Medium","High","Adult"
"437","CUST1454",29,"Male",55712,27,"East","Silver",18,"Medium","Low","Young Adult"
"438","CUST1455",27,"Male",70140,67,"East","Silver",20,"High","High","Young Adult"
"439","CUST1456",33,"Male",53977,62,"North","Platinum",12,"Medium","High","Young Adult"
"440","CUST1457",24,"Female",40265,57,"West","Platinum",16,"Medium","High","Young Adult"
"441","CUST1458",29,"Female",63254,70,"West","Platinum",22,"Medium","High","Young Adult"
"442","CUST1459",23,"Female",29507,56,"West","Platinum",20,"Low","High","Young Adult"
"443","CUST1460",54,"Male",33778,56,"East","Platinum",12,"Medium","High","Adult"
"444","CUST1461",35,"Female",55037,73,"East","Silver",14,"Medium","High","Young Adult"
"445","CUST1462",28,"Female",57745,66,"South","Silver",11,"Medium","High","Young Adult"
"446","CUST1463",37,"Male",31324,37,"East","Gold",16,"Medium","Low","Young Adult"
"447","CUST1464",33,"Female",44257,59,"West","Gold",15,"Medium","High","Young Adult"
"448","CUST1465",32,"Male",50006,50,"West","Silver",14,"Medium","Low","Young Adult"
"449","CUST1466",41,"Female",42699,57,"West","Gold",12,"Medium","High","Adult"
"450","CUST1467",42,"Male",64153,57,"North","Platinum",4,"Medium","High","Adult"
"451","CUST1468",29,"Male",60597,29,"South","Gold",9,"Medium","Low","Young Adult"
"452","CUST1469",29,"Male",50006,50,"South","Platinum",14,"Medium","Low","Young Adult"
"453","CUST1470",32,"Female",41810,53,"East","Platinum",15,"Medium","High","Young Adult"
"454","CUST1471",11,"Female",29755,43,"North","Gold",19,"Low","Low","Teen"
"455","CUST1472",19,"Male",71302,54,"South","Gold",15,"High","High","Teen"
"456","CUST1473",48,"Male",58881,62,"North","Platinum",14,"Medium","High","Adult"
"457","CUST1474",51,"Female",39399,49,"North","Silver",24,"Medium","Low","Adult"
"458","CUST1475",32,"Female",60793,53,"East","Gold",13,"Medium","High","Young Adult"
"459","CUST1476",40,"Male",48946,70,"North","Gold",13,"Medium","High","Adult"
"460","CUST1477",38,"Female",45693,57,"South","Silver",15,"Medium","High","Young Adult"
"461","CUST1479",46,"Female",38877,35,"South","Platinum",16,"Medium","Low","Adult"
"462","CUST1480",33,"Male",44843,60,"North","Silver",11,"Medium","High","Young Adult"
"463","CUST1481",25,"Male",51821,54,"North","Silver",12,"Medium","High","Young Adult"
"464","CUST1482",18,"Female",42508,69,"West","Platinum",11,"Medium","High","Teen"
"465","CUST1483",37,"Male",60036,50,"East","Platinum",6,"Medium","Low","Young Adult"
"466","CUST1484",27,"Female",78035,22,"East","Platinum",2,"High","Low","Young Adult"
"467","CUST1485",20,"Female",38685,24,"West","Silver",7,"Medium","Low","Young Adult"
"468","CUST1486",28,"Male",25023,61,"South","Platinum",20,"Low","High","Young Adult"
"469","CUST1487",24,"Male",19973,41,"South","Gold",15,"Low","Low","Young Adult"
"470","CUST1488",51,"Male",47742,56,"North","Gold",12,"Medium","High","Adult"
"471","CUST1489",43,"Female",40052,51,"East","Platinum",9,"Medium","High","Adult"
"472","CUST1490",34,"Female",53117,47,"North","Gold",21,"Medium","Low","Young Adult"
"473","CUST1491",49,"Male",51988,48,"West","Gold",11,"Medium","Low","Adult"
"474","CUST1492",35,"Male",25951,37,"North","Silver",10,"Low","Low","Young Adult"
"475","CUST1493",26,"Male",22776,49,"South","Platinum",5,"Low","Low","Young Adult"
"476","CUST1494",50,"Female",54438,41,"South","Gold",3,"Medium","Low","Adult"
"477","CUST1495",40,"Female",52031,44,"West","Platinum",17,"Medium","Low","Adult"
"478","CUST1496",24,"Female",43612,45,"South","Platinum",23,"Medium","Low","Young Adult"
"479","CUST1497",33,"Male",25142,46,"West","Gold",16,"Low","Low","Young Adult"
"480","CUST1498",26,"Male",57070,63,"East","Gold",16,"Medium","High","Young Adult"
"481","CUST1499",21,"Female",69078,48,"West","Silver",23,"Medium","Low","Young Adult"
"482","CUST1500",44,"Male",54169,65,"West","Silver",17,"Medium","High","Adult"
"483","CUST1501",54,"Male",37287,73,"West","Silver",14,"Medium","High","Adult"
"484","CUST1502",21,"Male",50668,62,"South","Gold",17,"Medium","High","Young Adult"
"485","CUST1503",40,"Male",29508,58,"East","Silver",19,"Low","High","Adult"
"486","CUST1504",28,"Female",65869,54,"North","Platinum",17,"Medium","High","Young Adult"
"487","CUST1505",30,"Male",51227,62,"East","Silver",12,"Medium","High","Young Adult"
"488","CUST1506",29,"Female",50006,50,"South","Silver",14,"Medium","Low","Young Adult"
"489","CUST1507",26,"Female",45489,64,"East","Silver",11,"Medium","High","Young Adult"
"490","CUST1508",35,"Male",56949,59,"East","Platinum",14,"Medium","High","Young Adult"
"491","CUST1509",26,"Female",45004,44,"West","Platinum",16,"Medium","Low","Young Adult"
"492","CUST1510",37,"Female",45861,63,"West","Gold",24,"Medium","High","Young Adult"
"493","CUST1511",34,"Male",31633,51,"South","Silver",17,"Medium","High","Young Adult"
"494","CUST1512",32,"Female",58498,48,"West","Platinum",15,"Medium","Low","Young Adult"
"495","CUST1513",25,"Female",40272,42,"South","Platinum",12,"Medium","Low","Young Adult"
"496","CUST1514",29,"Female",17653,52,"North","Platinum",12,"Low","High","Young Adult"
"497","CUST1515",42,"Female",44431,64,"East","Gold",13,"Medium","High","Adult"
"498","CUST1516",40,"Female",64717,63,"North","Gold",15,"Medium","High","Adult"
"499","CUST1517",25,"Female",44196,55,"North","Gold",19,"Medium","High","Young Adult"
"500","CUST1518",35,"Female",76069,58,"East","Silver",8,"High","High","Young Adult"
"501","CUST1519",42,"Female",56434,69,"West","Platinum",18,"Medium","High","Adult"
"502","CUST1520",18,"Male",55081,47,"North","Gold",12,"Medium","Low","Teen"
"503","CUST1521",40,"Male",48074,33,"East","Gold",11,"Medium","Low","Adult"
"504","CUST1522",28,"Male",48975,69,"North","Platinum",17,"Medium","High","Young Adult"
"505","CUST1523",40,"Female",46048,42,"North","Platinum",13,"Medium","Low","Adult"
"506","CUST1524",27,"Female",45465,39,"East","Silver",17,"Medium","Low","Young Adult"
"507","CUST1525",16,"Female",57963,23,"West","Silver",16,"Medium","Low","Teen"
"508","CUST1526",18,"Male",35962,58,"South","Silver",19,"Medium","High","Teen"
"509","CUST1527",35,"Male",33861,25,"East","Gold",21,"Medium","Low","Young Adult"
"510","CUST1528",37,"Male",33152,38,"South","Gold",6,"Medium","Low","Young Adult"
"511","CUST1529",25,"Female",80684,58,"East","Platinum",16,"High","High","Young Adult"
"512","CUST1530",41,"Male",50006,50,"East","Silver",14,"Medium","Low","Adult"
"513","CUST1531",18,"Male",54567,40,"South","Platinum",17,"Medium","Low","Teen"
"514","CUST1532",34,"Female",34137,47,"South","Silver",7,"Medium","Low","Young Adult"
"515","CUST1533",22,"Male",59350,36,"West","Silver",15,"Medium","Low","Young Adult"
"516","CUST1534",28,"Female",48251,41,"East","Silver",5,"Medium","Low","Young Adult"
"517","CUST1535",35,"Male",53212,53,"East","Silver",15,"Medium","High","Young Adult"
"518","CUST1536",26,"Female",35350,42,"East","Platinum",15,"Medium","Low","Young Adult"
"519","CUST1537",31,"Female",52404,46,"West","Platinum",11,"Medium","Low","Young Adult"
"520","CUST1538",45,"Female",43642,28,"South","Gold",13,"Medium","Low","Adult"
"521","CUST1539",29,"Female",38515,66,"East","Silver",13,"Medium","High","Young Adult"
"522","CUST1540",43,"Female",61011,57,"South","Platinum",7,"Medium","High","Adult"
"523","CUST1541",23,"Male",26934,61,"West","Silver",8,"Low","High","Young Adult"
"524","CUST1542",40,"Female",58471,69,"North","Silver",15,"Medium","High","Adult"
"525","CUST1543",49,"Female",60267,37,"South","Gold",20,"Medium","Low","Adult"
"526","CUST1544",10,"Female",50006,50,"West","Gold",14,"Medium","Low","Teen"
"527","CUST1545",27,"Female",37695,21,"North","Platinum",4,"Medium","Low","Young Adult"
"528","CUST1547",32,"Female",54230,47,"East","Gold",21,"Medium","Low","Young Adult"
"529","CUST1548",38,"Male",47707,65,"South","Platinum",11,"Medium","High","Young Adult"
"530","CUST1549",28,"Female",56503,31,"North","Platinum",11,"Medium","Low","Young Adult"
"531","CUST1550",35,"Female",76444,64,"West","Gold",12,"High","High","Young Adult"
"532","CUST1551",33,"Male",42384,77,"East","Silver",16,"Medium","High","Young Adult"
"533","CUST1552",46,"Male",24272,49,"East","Silver",13,"Low","Low","Adult"
"534","CUST1553",37,"Male",50006,50,"North","Gold",14,"Medium","Low","Young Adult"
